id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
181706942,6c3faaca-1283-4e3f-9986-215068788668,2023/08/17 2:06 AM,2023-08-17,2023-08-17 00:06:00 UTC,Madrid,2580937,alexmonty,Alex Montosa Salas,2023-09-04 07:58:05 UTC,2023-09-27 07:11:12 UTC,research,,https://www.inaturalist.org/observations/181706942,https://static.inaturalist.org/photos/316679919/medium.jpg,,"",,2,0,false,,"04150 Cabo de Gata, Almería, Spain",36.7415148788,-2.2121140207,61,,,,61,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
181707240,b0e7fb8b-a6e1-49d7-83b7-aa35cda1ed4d,2023/08/17 2:03 AM,2023-08-17,2023-08-17 00:03:00 UTC,Madrid,2580937,alexmonty,Alex Montosa Salas,2023-09-04 08:04:31 UTC,2023-09-27 07:11:12 UTC,research,,https://www.inaturalist.org/observations/181707240,https://static.inaturalist.org/photos/316680686/medium.jpg,,"",,2,0,false,,"04150 Cabo de Gata, Almería, Spain",36.7431153591,-2.2133932885,61,,,,61,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
181890535,7896ec67-f8e9-4834-9ec3-cee2c9ea239b,2023/09/04 2:19 PM,2023-09-04,2023-09-04 13:19:00 UTC,Atlantic/Canary,7284264,martanp,Marta Nadal,2023-09-05 11:16:36 UTC,2023-09-08 15:32:50 UTC,research,,https://www.inaturalist.org/observations/181890535,https://static.inaturalist.org/photos/317034755/medium.jpg,,"",,2,0,false,,"C. el Muelle, 17, Agaete, Las Palmas, Spain",28.106748,-15.7112074,200,,,,200,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
181897508,e57a0f4a-ccb3-4be4-9eca-54e52beefdb6,2023/09/04 2:45 AM,2023-09-04,2023-09-04 01:45:00 UTC,Atlantic/Canary,1431487,marsupiladri,Adrián Pina,2023-09-05 12:31:57 UTC,2023-09-10 07:32:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/181897508,https://inaturalist-open-data.s3.amazonaws.com/photos/317046167/medium.jpg,,"","",3,0,false,,"Las Palmas, España",28.1067101456,-15.711143027,40,,,,40,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
182231791,3f9197e9-a397-4854-9e81-a5ab3a4d3234,2023/09/07 11:36 AM,2023-09-07,2023-09-07 10:36:00 UTC,Atlantic/Canary,6441129,nestork66,Néstor Negrín Arteaga,2023-09-07 20:00:40 UTC,2024-01-16 16:32:31 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/182231791,https://inaturalist-open-data.s3.amazonaws.com/photos/317687005/medium.jpeg,,"",A large specimen!,3,0,false,,"Isla de Lobos, 35660, España",28.7405635908,-13.8261557615,209,,,,209,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
182240680,744dcb0d-abc3-412c-b52a-6abd73eb7fee,2023/09/07 12:59,2023-09-07,2023-09-07 11:59:00 UTC,Atlantic/Canary,6247118,rob_dutch,Rob_Dutch,2023-09-07 21:13:05 UTC,2023-09-08 15:36:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182240680,https://inaturalist-open-data.s3.amazonaws.com/photos/317700289/medium.jpg,,"",,3,0,false,,Lanzarote - Playa Chica,28.9180627333,-13.6702430248,122,,,,122,,open,false,,,Zebra-zeebrasem,Diplodus cervinus,Zebra,Actinopterygii,49984
182375102,cedc8731-f9e5-476a-b0f8-98c958c6d463,2023/09/03,2023-09-03,,Madrid,6549088,lbiscop,Lynn Biscop,2023-09-08 20:55:54 UTC,2023-09-15 16:59:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182375102,https://inaturalist-open-data.s3.amazonaws.com/photos/317968628/medium.jpg,,"",Still from video,2,0,false,,"Ferranelles, Illes Medes, Gerona, Spanje",42.0421552847,3.2256174998,74,,,,74,,open,false,,,Zebra-zeebrasem,Diplodus cervinus,Zebra,Actinopterygii,49984
182446985,926bedcc-d3f8-414f-90db-687292255bfb,2023/09/08 6:44 PM,2023-09-08,2023-09-08 17:44:00 UTC,Atlantic/Canary,6441129,nestork66,Néstor Negrín Arteaga,2023-09-09 11:25:48 UTC,2024-01-16 16:32:31 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/182446985,https://inaturalist-open-data.s3.amazonaws.com/photos/318111197/medium.jpeg,,"","",2,0,false,,"Las Palmas, ES-CN, ES",28.6898676334,-14.0124874276,37,,,,37,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
182628167,2c448df6-ef76-49ea-9e36-5fb419dc8323,2023/09/08 1:12 PM,2023-09-08,2023-09-08 12:12:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2023-09-10 13:22:17 UTC,2023-09-11 08:43:54 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/182628167,https://inaturalist-open-data.s3.amazonaws.com/photos/318458955/medium.jpeg,,"","",2,0,false,,"Las Palmas, ES-CN, ES",28.9202117848,-13.6717827677,64,,,,64,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
182836022,2f25d54c-6662-43ef-b975-db2d1061efaf,2023/09/09 15:16,2023-09-09,2023-09-09 13:16:00 UTC,Paris,3915612,sylvain_le_bris,Sylvain Le Bris,2023-09-11 17:56:01 UTC,2023-09-20 11:36:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182836022,https://inaturalist-open-data.s3.amazonaws.com/photos/318859758/medium.jpeg,,"","",2,0,false,,"Île Riou, Marseille, France",43.1738637636,5.3838448876,159,,,,159,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
182992742,7af0014b-da1d-4714-b51b-886aa0ffe697,2023/09/12 12:55,2023-09-12,2023-09-12 11:55:00 UTC,Atlantic/Canary,6247118,rob_dutch,Rob_Dutch,2023-09-12 20:27:51 UTC,2023-09-14 10:11:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182992742,https://inaturalist-open-data.s3.amazonaws.com/photos/319165321/medium.jpg,,"",,3,0,false,,Lanzarote - Playa Grande,28.9172229316,-13.6634143056,229,,,,229,,open,false,,,Zebra-zeebrasem,Diplodus cervinus,Zebra,Actinopterygii,49984
183070164,92287d95-384a-486a-b712-a01fda518f64,2023/08/26 13:24,2023-08-26,2023-08-26 12:24:00 UTC,Atlantic/Canary,6247118,rob_dutch,Rob_Dutch,2023-09-13 12:38:59 UTC,2023-09-14 10:11:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183070164,https://inaturalist-open-data.s3.amazonaws.com/photos/319323100/medium.jpg,,"",,2,0,false,,Lanzarote - Playa Chica - La Catadral,28.917646399,-13.6679059269,59,,,,59,,open,false,,,Zebra-zeebrasem,Diplodus cervinus,Zebra,Actinopterygii,49984
183201825,9eab42e6-11e3-4b5c-a54a-b86f03d972ee,2023/06/05 3:46 PM,2023-06-05,2023-06-05 13:46:00 UTC,Madrid,2047950,luismartinezartola,,2023-09-14 12:15:17 UTC,2023-09-15 09:15:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183201825,https://inaturalist-open-data.s3.amazonaws.com/photos/319583127/medium.jpeg,,"","",3,0,false,,"Guipúzcoa, ES-PV, ES",43.3048246019,-2.1979376047,488,,,,488,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
183482639,67616bcd-da55-45ba-b353-9516b367b27e,2023-07-28 13:29:29,2023-07-28,2023-07-28 11:29:29 UTC,Madrid,3889160,joseronchel,,2023-09-16 11:03:55 UTC,2024-12-23 17:22:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183482639,https://inaturalist-open-data.s3.amazonaws.com/photos/320119889/medium.jpeg,,"",,2,0,false,2,España,36.7514675354,-3.8631380349,19,,,,19,,open,false,gps,gps,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
183830928,0ea5942e-77db-490a-a024-67ae7944ef8c,2023/09/15 12:56 PM,2023-09-15,2023-09-15 10:56:00 UTC,Madrid,4188451,aaron738,Aaron Headland,2023-09-18 11:58:01 UTC,2023-09-20 11:32:25 UTC,research,,https://www.inaturalist.org/observations/183830928,https://static.inaturalist.org/photos/320776473/medium.png,,"",,2,0,false,,"11310 Sotogrande, Cádiz, Spain",36.2818021932,-5.2696608392,1749,,,,1749,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
183896962,348ed9de-75c4-41fc-bd92-bcfed378bb56,2011-09-29,2011-09-29,,Rome,959989,terzacentro,Francesco Caroli,2023-09-18 20:50:00 UTC,2023-09-20 11:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183896962,https://inaturalist-open-data.s3.amazonaws.com/photos/320901222/medium.jpg,,"","juvenile
",2,0,false,,"Liguria, Italia",44.3906350378,8.9648619909,4,,,,4,,open,false,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
184105079,e5e1fb1f-3d5f-47a8-839d-1dd47fb08463,2023/09/19 1:53 PM,2023-09-19,2023-09-19 12:53:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2023-09-20 11:55:02 UTC,2023-09-21 09:08:28 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/184105079,https://inaturalist-open-data.s3.amazonaws.com/photos/321314082/medium.jpeg,,"","",2,0,false,,"Las Palmas, ES-CN, ES",28.8567934331,-13.8429836438,187,,,,187,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
184140520,b3726aaa-7aa8-45da-8f1e-d996db507e13,2022/07/20 ,2022-07-20,,Atlantic/Madeira,7273155,cmmteixeira,"",2023-09-20 17:05:26 UTC,2023-09-21 09:08:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184140520,https://inaturalist-open-data.s3.amazonaws.com/photos/321377997/medium.jpg,,"","",1,0,false,,"Porto Santo, Portugal",33.0454764445,-16.3400008079,1802,,,,1802,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
184325177,12551324-08ef-46df-a2f1-03d953f0b2b6,2021-12-06 14:25:08+01:00,2021-12-06,2021-12-06 13:25:08 UTC,Atlantic/Canary,7206661,jtorrella,,2023-09-21 22:37:03 UTC,2023-10-06 07:34:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184325177,https://inaturalist-open-data.s3.amazonaws.com/photos/321731668/medium.jpg,,"","",4,0,false,3,"North Atlantic Ocean, El Rosario, ES",28.4027450748,-16.3157902218,568,,,,568,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
184329191,e91bf2ed-4b0d-4f7d-9441-74d6004fda73,2023-09-21 13:05:39,2023-09-21,2023-09-21 11:05:39 UTC,Madrid,4752960,maximion,Maksymilian Wojtkiewicz,2023-09-21 23:15:00 UTC,2023-09-22 18:15:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184329191,https://inaturalist-open-data.s3.amazonaws.com/photos/321739720/medium.jpeg,,"",,1,0,false,2,"04638 Mojácar, Almería, Hiszpania",37.1043013889,-1.8461997222,,,,,,,open,false,gps,gps,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
184355286,006ea484-8b80-46bd-8544-36491029a25a,2023/09/21 3:58 PM,2023-09-21,2023-09-21 14:58:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2023-09-22 09:00:29 UTC,2023-09-22 17:56:10 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/184355286,https://inaturalist-open-data.s3.amazonaws.com/photos/321791125/medium.jpeg,,"",Snorkelingtrip.,2,0,false,,"Las Palmas, ES-CN, ES",28.9186131466,-13.6690498284,359,,,,359,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
184355315,5a95da6d-7e4d-4353-85a4-ae191a38de1e,2023/09/21 4:44 PM,2023-09-21,2023-09-21 15:44:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2023-09-22 09:00:38 UTC,2023-09-22 17:56:21 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/184355315,https://inaturalist-open-data.s3.amazonaws.com/photos/321791224/medium.jpeg,,"",Snorkelingtrip.,2,0,false,,"Las Palmas, ES-CN, ES",28.9186131466,-13.6690498284,359,,,,359,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
184554834,2faf5f8d-39b0-4171-88a0-a217ccc5edaf,2023/09/21 11:58,2023-09-21,2023-09-21 10:58:00 UTC,Atlantic/Canary,6247118,rob_dutch,Rob_Dutch,2023-09-23 16:59:41 UTC,2023-09-26 05:33:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184554834,https://inaturalist-open-data.s3.amazonaws.com/photos/322164286/medium.jpg,,"",,3,0,false,,Lanzarote - Playa Chica,28.9180627333,-13.6702430248,122,,,,122,,open,false,,,Zebra-zeebrasem,Diplodus cervinus,Zebra,Actinopterygii,49984
184759178,d777c399-196f-4a09-a5b2-b9605304f4aa,2023/09/24 4:07 PM,2023-09-24,2023-09-24 15:07:00 UTC,Atlantic/Canary,6462185,younnbc,Younn Brizard Cabañas,2023-09-24 20:39:06 UTC,2023-11-09 12:40:05 UTC,research,,https://www.inaturalist.org/observations/184759178,https://static.inaturalist.org/photos/322544117/medium.jpeg,,"","",3,0,false,,"Santa Cruz de Tenerife, ES-CN, ES",28.5745979601,-16.330007631,2,,,,2,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
184902043,77e2ccd4-1eb5-487e-aafd-8dbd03197a74,2023-09-25 21:36:11,2023-09-25,2023-09-25 18:36:11 UTC,Istanbul,2684565,a_ma_bird,Ульяна Лалак,2023-09-25 18:47:20 UTC,2023-09-28 22:37:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/184902043,https://inaturalist-open-data.s3.amazonaws.com/photos/322821590/medium.jpeg,,"",,2,0,false,2,Турция,36.5743016763,31.8928173557,81,,,,81,,open,false,gps,gps,Карась-барабан,Diplodus cervinus,Zebra,Actinopterygii,49984
184954109,5fa3fdb7-1ffa-4b37-a172-93d17354289b,2023-09-25 15:41:19,2023-09-25,2023-09-25 13:41:19 UTC,Madrid,4752960,maximion,Maksymilian Wojtkiewicz,2023-09-26 01:53:23 UTC,2023-09-26 14:53:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184954109,https://inaturalist-open-data.s3.amazonaws.com/photos/322927810/medium.jpeg,,"",,2,0,false,2,"04140 Carboneras, Almería, Hiszpania",36.9856986111,-1.9048,,,,,,,open,false,gps,gps,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
184984617,aa728141-5bcc-44aa-beb7-f379529cec0b,2023-09-26 12:46:06,2023-09-26,2023-09-26 09:46:06 UTC,Istanbul,2684565,a_ma_bird,Ульяна Лалак,2023-09-26 09:53:21 UTC,2023-09-28 22:39:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/184984617,https://inaturalist-open-data.s3.amazonaws.com/photos/322990845/medium.jpeg,,"",,2,0,false,2,"Konaklı, 07491 Alanya/Antalya, Турция",36.5786174467,31.8811919913,123,,,,123,,open,false,,,Карась-барабан,Diplodus cervinus,Zebra,Actinopterygii,49984
185033237,24596199-0c16-4696-845b-31ce59455c99,2023-09-25 12:12,2023-09-25,2023-09-25 10:12:00 UTC,Madrid,4038583,popaul,Jean-Paul Cassez,2023-09-26 17:41:40 UTC,2023-10-05 19:40:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185033237,https://inaturalist-open-data.s3.amazonaws.com/photos/323081745/medium.jpg,,"Sparidae, Acanthuriformes, Actinopterygii","",2,0,false,,"Illes Medes, El Salpatxot",42.049585,3.220944,100,,,,100,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
185046270,dc064455-e64b-4453-9b7d-110dc448a9b3,2023/09/23 12:39 PM,2023-09-23,2023-09-23 10:39:00 UTC,Madrid,6260856,ealcaniz,,2023-09-26 19:19:18 UTC,2023-09-28 22:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185046270,https://inaturalist-open-data.s3.amazonaws.com/photos/323102734/medium.jpeg,,"","",2,0,false,,"18697 La Herradura, Granada, España",36.7259830942,-3.7191778231,786,,,,786,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544420,37071cf5-dd4c-47eb-8ec3-82d040df3017,2023-09-30 10:50:31+01:00,2023-09-30,2023-09-30 09:50:31 UTC,Lisbon,7404304,margaridasantos_matildesoares_ricardo,,2023-09-30 09:50:55 UTC,2023-09-30 10:47:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185544420,https://inaturalist-open-data.s3.amazonaws.com/photos/324067147/medium.jpg,,"","",1,0,false,3,"Praia das Avencas, Parede, Lisboa, PT",38.6882995014,-9.3620161502,147,,,,147,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544463,951fa43b-555b-4089-a8d2-ba7b866eed50,2023-09-30 10:50:21,2023-09-30,2023-09-30 09:50:21 UTC,Lisbon,7404312,ricardofranganito,Ricardo Franganito,2023-09-30 09:51:19 UTC,2023-09-30 10:47:50 UTC,research,,https://www.inaturalist.org/observations/185544463,https://static.inaturalist.org/photos/324067343/medium.jpeg,,"",,1,0,false,2,"Parede, Portugal",38.6911657,-9.3633195,699,,,,699,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544660,e439de49-8879-41b6-936d-4df34f125199,2023-09-30 10:50:39,2023-09-30,2023-09-30 09:50:39 UTC,Lisbon,3805768,diogo_dias,Diogo Dias,2023-09-30 09:53:13 UTC,2024-05-27 15:19:00 UTC,research,,https://www.inaturalist.org/observations/185544660,https://static.inaturalist.org/photos/324067484/medium.jpeg,,"",,1,0,false,2,"Parede, Portugal",38.6917571944,-9.3640126944,,,,,,,,false,gps,gps,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185544706,04a38df2-b097-40d4-a8ff-d39d4d6069f3,2023-09-30 10:52:46,2023-09-30,2023-09-30 09:52:46 UTC,Lisbon,6528518,cdsantos,Carlos Santos,2023-09-30 09:53:25 UTC,2023-10-04 12:42:17 UTC,research,,https://www.inaturalist.org/observations/185544706,https://static.inaturalist.org/photos/324084041/medium.jpeg,,"",,2,0,false,2,Portugal,38.6882759118,-9.3619078305,10,,,,10,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544764,948d6938-06a8-44d7-a442-bfa24b2b9ff8,2023-09-30 10:53:29,2023-09-30,2023-09-30 09:53:29 UTC,Lisbon,7393839,joaocoito,João Coito,2023-09-30 09:54:27 UTC,2023-09-30 10:48:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185544764,https://inaturalist-open-data.s3.amazonaws.com/photos/324067672/medium.jpeg,,"",,1,0,false,2,Portugal,38.688345,-9.3618433333,7,,,,7,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544849,16a5a1c8-77da-4dc7-95b4-9ee830474c57,2023-09-30 10:55:12,2023-09-30,2023-09-30 09:55:12 UTC,Lisbon,7393837,duarteguilherme,"",2023-09-30 09:55:42 UTC,2023-09-30 10:48:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185544849,https://inaturalist-open-data.s3.amazonaws.com/photos/324067837/medium.jpeg,,"",,1,0,false,2,"Parede, Portugal",38.6911657,-9.3633195,699,,,,699,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185544999,0f9733e6-b37c-4538-9a40-38bb81be6ee8,2023-09-30,2023-09-30,,Lisbon,7390043,joaoevilda,,2023-09-30 09:57:53 UTC,2023-10-02 11:30:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185544999,https://inaturalist-open-data.s3.amazonaws.com/photos/324068143/medium.jpeg,,"",,3,0,false,2,"2775-239 Parede, Portugal",38.6879999129,-9.3599009514,11,,,,11,,,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185545109,0dc31b4f-1c7a-4aab-b33e-945366804714,2023-09-30 10:57:50+01:00,2023-09-30,2023-09-30 09:57:50 UTC,Lisbon,7393828,marta_e_beatriz,,2023-09-30 09:58:37 UTC,2023-09-30 10:48:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185545109,https://inaturalist-open-data.s3.amazonaws.com/photos/324068271/medium.jpg,,"","",2,0,false,3,"Praia das Avencas, Parede, Lisboa, PT",38.6884956854,-9.3618962634,3,,,,3,,,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185545121,20eecb26-ad77-4b63-8fdd-07239ea2e747,2023-09-30 10:57:58,2023-09-30,2023-09-30 09:57:58 UTC,Lisbon,7393833,marianacamacho_danielasimoes,"",2023-09-30 09:58:53 UTC,2023-09-30 10:49:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185545121,https://inaturalist-open-data.s3.amazonaws.com/photos/324068288/medium.jpeg,,"",,2,0,false,2,Portugal,38.6884213798,-9.361846894,9,,,,9,,,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185545169,8431a439-caa7-40da-a66c-2fbbf15929ff,2023-09-30 10:58:36,2023-09-30,2023-09-30 09:58:36 UTC,Lisbon,7404311,marta_semide_e_joana_canau,"",2023-09-30 09:59:39 UTC,2023-09-30 10:48:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185545169,https://inaturalist-open-data.s3.amazonaws.com/photos/324068368/medium.jpeg,,"",,1,0,false,2,"2775-266 Parede, Portugal",38.6882258,-9.3595042,600,,,,600,,,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185545269,fa7483e8-8c66-4aca-a1a9-f813374d17dc,2023-09-30 10:57:58,2023-09-30,2023-09-30 09:57:58 UTC,Lisbon,7402339,analuisa_clara,Ana Costa,2023-09-30 10:00:57 UTC,2023-09-30 10:48:35 UTC,research,,https://www.inaturalist.org/observations/185545269,https://static.inaturalist.org/photos/324068567/medium.jpeg,,"",,1,0,false,2,"2775-239 Parede, Portugal",38.687996,-9.3597656,116,,,,116,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185586785,70de3764-c523-4330-9005-111840ac01e8,2023-09-30 11:12:00,2023-09-30,2023-09-30 10:12:00 UTC,Lisbon,7390080,afonsoqueijinho_guilhermecarneiro,,2023-09-30 16:07:16 UTC,2023-10-05 17:31:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185586785,https://inaturalist-open-data.s3.amazonaws.com/photos/324145222/medium.jpeg,,"",,3,0,false,2,Portugal,38.6885518437,-9.3615572155,8,,,,8,,,false,gps,gps,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185624932,7667657f-3092-4ad2-b76a-5c2961abb13c,2023/09/30 10:02 AM,2023-09-30,2023-09-30 09:02:00 UTC,Lisbon,2406081,cyberoceans,Ana Santos,2023-09-30 20:02:48 UTC,2023-10-04 12:41:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185624932,https://inaturalist-open-data.s3.amazonaws.com/photos/324216720/medium.jpg,,"",,3,0,false,,"2970 Sesimbra, Portugal",38.4087971293,-9.220275256,2128,,,,2128,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185627298,9e18d05f-9d43-4b15-89f7-b9cd4c03e9fd,2023/09/28 17:23,2023-09-28,2023-09-28 14:23:00 UTC,Asia/Beirut,3847989,metanephrops,Bernard L'ermite,2023-09-30 20:16:31 UTC,2024-05-16 18:20:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185627298,https://inaturalist-open-data.s3.amazonaws.com/photos/324221337/medium.jpeg,,"","",3,0,false,,"Jubail, Mount Lebanon, LB",34.1248001828,35.6424278982,31,,,,31,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
185663173,ea16e140-0d8f-42a1-8e5f-1d459f7938d6,2023-09-30,2023-09-30,,Lisbon,7390017,david_almeida_e_leonardo_pintado,David Almeida 65387/ Leonardo Pintado 65538,2023-10-01 00:29:35 UTC,2023-10-04 12:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185663173,https://inaturalist-open-data.s3.amazonaws.com/photos/324292670/medium.jpeg,,"",,3,0,false,2,"2775-239 Parede, Portugal",38.687934487,-9.360110499,56,,,,56,,,false,gps,gps,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185708979,68d4aad9-c251-4c78-8684-1e79ab42a4e0,2023/09/30 15:22,2023-09-30,2023-09-30 13:22:00 UTC,Paris,3915612,sylvain_le_bris,Sylvain Le Bris,2023-10-01 09:50:51 UTC,2023-10-06 22:57:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185708979,https://inaturalist-open-data.s3.amazonaws.com/photos/324383043/medium.jpeg,,"","",2,0,false,,"Moyades, Marseille, France",43.1768491776,5.370761395,103,,,,103,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
185722917,313dd5ed-cb75-4795-bd52-2146d7529dbc,2023-09-30 10:29:00+01:00,2023-09-30,2023-09-30 09:29:00 UTC,Lisbon,7404306,madalenasergio,,2023-10-01 12:30:07 UTC,2023-10-04 12:49:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185722917,https://inaturalist-open-data.s3.amazonaws.com/photos/324409859/medium.jpg,,"","",2,0,false,3,"North Atlantic Ocean, Parede, Lisboa, PT",38.6883167428,-9.3607967395,80,,,,80,,,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
185723206,5bfd3579-3146-486e-a9a4-1c4cf2f8460d,2023-09-30 10:54:12+01:00,2023-09-30,2023-09-30 09:54:12 UTC,Lisbon,7390076,joaomelo-josefina,,2023-10-01 12:33:17 UTC,2023-10-05 13:59:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185723206,https://inaturalist-open-data.s3.amazonaws.com/photos/324410472/medium.jpg,,"","",3,0,false,3,"Praia de Avencas, Parede, Lisboa, PT",38.6882694678,-9.3603664006,17,,,,17,,,false,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
185745101,abf6e76d-6138-445d-aa88-ca2d937b0c86,2023-09-30 10:56:42+01:00,2023-09-30,2023-09-30 09:56:42 UTC,Lisbon,7404310,raquel_e_ari,,2023-10-01 15:21:11 UTC,2023-10-04 12:51:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185745101,https://inaturalist-open-data.s3.amazonaws.com/photos/324452434/medium.jpeg,,"","",2,0,false,2,"Parede, Portugal",38.6890868889,-9.3608913333,,,,,,,,false,gps,gps,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984
